1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
485	-0.178430	-0.178430	-0.318568	76.255880	0.343973	0.516233	1.515946	0.022728	5.2	1.9	13.6
486	-0.161812	-0.161812	-0.279267	77.224231	0.340582	0.475189	1.771708	0.021679	3.6	6.7	18.5
487	-0.149455	-0.149455	-0.284318	76.584225	0.342816	0.600354	1.789270	0.026239	3.8	1.5	10.2
488	-0.160265	-0.160265	-0.269722	75.944123	0.345079	0.559106	2.118167	0.025679	2.9	1.6	9.7
489	-0.159403	-0.159403	-0.280391	75.326418	0.347292	0.715287	1.778217	0.030015	3.4	1.3	10.0
490	-0.155946	-0.155946	-0.269446	74.748228	0.349389	0.465176	1.644577	0.022795	3.5	1.9	19.1
491	-0.159212	-0.159212	-0.309699	74.108124	0.351741	0.442282	1.605865	0.020210	12.3	1.4	21.7
492	-0.170382	-0.170382	-0.275882	75.088415	0.348152	0.638543	1.591258	0.028944	4.2	2.1	11.1
493	-0.150887	-0.150887	-0.274511	74.448312	0.350487	0.688795	1.984956	0.029773	4.1	2.5	16.2
494	-0.137129	-0.137129	-0.251017	75.448311	0.346853	0.423368	1.843643	0.018713	4.7	1.9	12.9
495	-0.166566	-0.166566	-0.258253	74.808216	0.349170	0.490977	1.737171	0.019707	2.6	1.4	9.1
496	-0.160593	-0.160593	-0.263240	74.168630	0.351517	0.599764	1.575656	0.027564	2.9	1.4	9.4
497	-0.175346	-0.175346	-0.290431	75.168629	0.347862	0.378902	1.525983	0.016652	20.6	1.8	29.5
498	-0.169262	-0.169262	-0.298038	74.772642	0.349300	0.493770	1.879176	0.019999	2.4	1.7	11.5
499	-0.163316	-0.163316	-0.277813	74.132552	0.351650	0.437647	1.999022	0.022478	5.7	5.3	15.9
500	-0.158966	-0.158966	-0.260474	75.088719	0.348151	0.476877	1.865254	0.019925	2.5	1.5	9.2
501	-0.158056	-0.158056	-0.266179	76.081054	0.344592	0.764271	1.787322	0.031948	2.7	6.7	17.2
502	-0.166847	-0.166847	-0.294629	75.440990	0.346879	0.496884	1.939325	0.028591	2.8	1.8	9.0
503	-0.155341	-0.155341	-0.256801	76.439738	0.343324	0.394779	1.454009	0.021747	3.0	2.0	11.0
504	-0.163089	-0.163089	-0.264078	77.439738	0.339836	0.468772	1.736291	0.023328	8.3	1.6	15.0
505	-0.158326	-0.158326	-0.272785	78.439723	0.336419	0.510843	1.553865	0.027301	2.9	1.4	9.0
506	-0.148383	-0.148383	-0.271167	79.439439	0.333070	0.396537	1.999852	0.015890	6.8	1.9	13.9
507	-0.169983	-0.169983	-0.259524	80.439231	0.329787	0.394820	1.671928	0.026505	2.7	1.3	9.5
508	-0.157859	-0.157859	-0.251794	79.878495	0.331621	0.503530	2.011929	0.031840	7.2	1.7	13.3
509	-0.160038	-0.160038	-0.292015	79.238391	0.333738	0.548183	1.191536	0.021754	2.6	1.7	10.9
510	-0.165939	-0.165939	-0.272542	80.238391	0.330442	0.457394	1.492221	0.023368	5.9	1.4	12.4
511	-0.171540	-0.171540	-0.312254	81.234569	0.327222	0.259824	1.697695	0.013164	3.2	1.5	10.5
512	-0.166235	-0.166235	-0.293556	80.594483	0.329283	0.482610	1.724105	0.023139	2.8	1.7	15.8
513	-0.168241	-0.168241	-0.292451	81.594466	0.326074	0.356625	1.174647	0.016641	3.0	1.5	9.9
514	-0.152796	-0.152796	-0.277315	82.594067	0.322928	0.361382	1.675342	0.020250	2.3	1.3	9.2
515	-0.160087	-0.160087	-0.243922	81.982105	0.324847	0.547190	1.906190	0.026110	3.0	7.1	14.7
516	-0.162116	-0.162116	-0.276302	82.982103	0.321723	0.708575	1.791267	0.028256	2.6	1.3	10.9
517	-0.166148	-0.166148	-0.283709	83.530316	0.320035	0.278688	1.690485	0.020616	3.5	8.2	16.7
518	-0.170019	-0.170019	-0.287723	84.525540	0.317017	0.649503	1.672541	0.025833	3.3	1.9	9.9
519	-0.164919	-0.164919	-0.278164	83.888428	0.318943	0.546252	1.663601	0.029510	2.2	1.6	8.7
520	-0.152486	-0.152486	-0.275855	83.248325	0.320901	0.272695	1.673528	0.013662	8.4	2.1	15.7
521	-0.155558	-0.155558	-0.266943	82.608627	0.322882	0.327054	1.837940	0.021164	3.1	2.0	11.0
522	-0.157112	-0.157112	-0.266732	83.606419	0.319802	0.493386	1.359799	0.019077	7.7	1.4	13.8
523	-0.168069	-0.168069	-0.309704	82.975572	0.321743	0.298230	1.622098	0.013456	7.9	1.4	14.3
524	-0.160682	-0.160682	-0.306960	82.341080	0.323718	0.280114	1.719114	0.014508	2.8	1.5	7.9
525	-0.165405	-0.165405	-0.312694	83.253839	0.320884	0.490614	1.793751	0.019962	10.4	9.7	26.7
526	-0.159214	-0.159214	-0.290520	83.611743	0.319786	0.658112	1.658524	0.033943	3.0	1.5	9.5
527	-0.171969	-0.171969	-0.303582	82.971639	0.321755	0.760428	1.734253	0.031498	3.1	7.5	15.4
528	-0.178693	-0.178693	-0.301741	83.971639	0.318690	0.516812	1.918406	0.027093	2.5	1.4	10.8
529	-0.165237	-0.165237	-0.278458	84.971639	0.315682	0.717910	1.713487	0.030281	2.3	1.6	8.7
530	-0.161166	-0.161166	-0.256586	84.331957	0.317600	0.459609	1.958518	0.019493	8.5	1.7	15.5
531	-0.153081	-0.153081	-0.286769	85.331955	0.314613	0.652928	1.771749	0.027520	3.2	1.8	11.9
532	-0.166720	-0.166720	-0.285002	86.330303	0.311686	0.527887	1.534373	0.029843	2.6	1.5	11.1
533	-0.158257	-0.158257	-0.286919	86.372425	0.311564	0.446396	1.719786	0.019444	4.4	1.4	10.9
534	-0.155594	-0.155594	-0.274427	87.372221	0.308690	0.387474	1.988879	0.026779	3.6	2.1	9.7
535	-0.166965	-0.166965	-0.277744	88.372221	0.305867	0.708133	2.014444	0.028039	2.7	2.0	9.7
536	-0.151868	-0.151868	-0.264796	87.732117	0.307668	0.428211	1.628119	0.022822	2.6	1.5	17.4
537	-0.160467	-0.160467	-0.269487	87.092015	0.309490	0.288392	1.903214	0.013508	2.9	1.8	14.2
538	-0.160471	-0.160471	-0.283096	88.091500	0.306654	0.317088	2.110755	0.029166	3.1	1.7	10.0
539	-0.159189	-0.159189	-0.283938	87.451401	0.308464	0.510286	2.086996	0.024050	2.5	1.3	8.9
540	-0.174645	-0.174645	-0.299280	88.451401	0.305646	0.681900	1.939918	0.029646	2.8	6.3	15.1
541	-0.164717	-0.164717	-0.293660	89.451367	0.302879	0.428293	1.724723	0.020476	2.4	1.9	8.8
542	-0.177976	-0.177976	-0.301757	88.811263	0.304644	0.540487	1.601575	0.024157	3.0	1.9	9.9
543	-0.156104	-0.156104	-0.260904	88.175279	0.306419	0.656326	1.882053	0.033463	7.4	1.4	14.0
544	-0.146557	-0.146557	-0.258289	89.175279	0.303638	0.680231	2.034781	0.026784	2.9	1.5	9.2
545	-0.163787	-0.163787	-0.294360	90.175279	0.300907	0.721898	1.704574	0.030552	2.8	8.7	16.5
546	-0.149950	-0.149950	-0.265127	91.174285	0.298227	0.721333	1.632789	0.036360	2.8	1.4	9.1
547	-0.167540	-0.167540	-0.263235	92.174285	0.295592	0.734037	1.645794	0.027772	7.7	1.4	16.3
548	-0.159256	-0.159256	-0.290745	91.534181	0.297273	0.693390	1.759519	0.028189	2.5	1.3	10.6
549	-0.150786	-0.150786	-0.257813	90.894077	0.298974	0.637720	2.278459	0.029260	8.3	1.4	14.9
550	-0.163230	-0.163230	-0.278573	91.894077	0.296325	0.713805	1.707426	0.028538	7.1	1.7	15.9
551	-0.164489	-0.164489	-0.290165	92.894077	0.293724	0.344970	1.529415	0.016763	9.2	1.4	15.8
552	-0.159829	-0.159829	-0.273864	92.255133	0.295381	0.461827	1.595947	0.018701	3.5	1.4	10.3
553	-0.152503	-0.152503	-0.261610	92.735739	0.294133	0.740387	1.662363	0.039544	4.0	12.2	21.4
554	-0.150106	-0.150106	-0.257634	92.107872	0.295765	0.373914	2.012472	0.016417	3.5	1.9	10.3
555	-0.162362	-0.162362	-0.292722	93.107753	0.293174	0.318874	1.955511	0.015522	2.7	1.6	8.9
556	-0.174621	-0.174621	-0.290350	92.467761	0.294827	0.567446	1.398910	0.032509	7.4	1.5	13.8
557	-0.162420	-0.162420	-0.268870	91.827659	0.296500	0.461897	1.602370	0.023739	2.6	1.4	9.2
558	-0.153406	-0.153406	-0.282283	92.827659	0.293895	0.302205	1.726231	0.013199	11.9	1.4	18.4
559	-0.151302	-0.151302	-0.238300	92.187556	0.295557	0.481274	1.844998	0.022368	3.4	1.8	10.5
560	-0.170405	-0.170405	-0.282928	91.547516	0.297238	0.352685	1.999220	0.015682	3.1	1.7	15.8
561	-0.169601	-0.169601	-0.261067	92.113007	0.295752	0.647366	1.742937	0.027679	2.3	1.5	8.7
562	-0.160160	-0.160160	-0.251791	91.474430	0.297431	0.253962	1.673757	0.015809	3.1	1.9	12.1
563	-0.144806	-0.144806	-0.272546	90.834341	0.299133	0.540964	1.688226	0.021949	10.3	2.1	18.2
564	-0.180906	-0.180906	-0.312749	90.279743	0.300624	0.365470	1.743564	0.015650	3.0	2.2	10.5
565	-0.164278	-0.164278	-0.282562	91.279735	0.297947	0.489810	1.757441	0.020555	10.0	2.1	17.4
566	-0.170025	-0.170025	-0.285964	92.264655	0.295356	0.445178	1.923430	0.019760	2.4	1.3	8.4
567	-0.165755	-0.165755	-0.272526	91.627612	0.297027	0.580647	2.092973	0.028868	7.5	1.6	14.7
568	-0.174630	-0.174630	-0.284174	91.665508	0.296927	0.744081	1.925591	0.042936	2.5	1.5	8.8
569	-0.160818	-0.160818	-0.279202	92.665508	0.294314	0.360589	1.717944	0.017416	7.8	1.7	14.3
570	-0.168601	-0.168601	-0.300914	92.025459	0.295981	0.369773	1.105038	0.018140	2.6	1.4	9.1
571	-0.159851	-0.159851	-0.260188	91.410909	0.297599	0.569154	2.100579	0.027161	8.8	1.4	17.9
572	-0.176251	-0.176251	-0.314070	90.771188	0.299302	0.469585	1.548500	0.021315	2.6	1.4	9.1
573	-0.165817	-0.165817	-0.285009	91.771188	0.296648	0.814888	1.562979	0.033075	7.7	1.3	14.2
574	-0.149641	-0.149641	-0.292347	92.671536	0.294299	0.315274	1.869759	0.018469	2.6	1.4	8.3
575	-0.159222	-0.159222	-0.258346	92.040122	0.295943	0.529105	1.991457	0.021825	2.5	1.5	9.0
576	-0.150366	-0.150366	-0.262269	91.840503	0.296466	0.348254	1.887521	0.014655	7.1	1.3	13.2
577	-0.150607	-0.150607	-0.275105	92.056364	0.295900	0.367309	2.050690	0.015751	2.6	1.5	7.2
578	-0.144102	-0.144102	-0.242000	91.499596	0.297365	0.537394	1.895224	0.021944	2.7	1.5	9.6
579	-0.170020	-0.170020	-0.270529	90.859494	0.299066	0.497270	1.740010	0.027658	3.2	1.8	13.5
580	-0.158858	-0.158858	-0.243653	91.214316	0.298120	0.426855	2.175225	0.023246	2.5	1.5	9.1
581	-0.164316	-0.164316	-0.261598	90.574212	0.299831	0.567576	1.910389	0.030112	3.0	1.3	9.3
582	-0.156710	-0.156710	-0.265797	91.573207	0.297170	0.378929	2.206119	0.020443	8.7	1.7	15.4
583	-0.159121	-0.159121	-0.304572	90.933122	0.298869	0.488718	1.733648	0.023418	4.7	1.5	11.2
584	-0.165242	-0.165242	-0.307660	90.293194	0.300588	0.357156	1.923870	0.015192	9.5	1.7	16.9
585	-0.160292	-0.160292	-0.300812	91.218769	0.298109	0.550092	1.439131	0.028093	2.5	1.5	9.9
586	-0.164287	-0.164287	-0.258931	92.218483	0.295476	0.806031	1.552634	0.032052	8.8	1.4	15.5
587	-0.158469	-0.158469	-0.283660	91.578379	0.297156	0.303285	1.579774	0.013047	2.7	1.4	9.6
588	-0.168497	-0.168497	-0.311521	91.890438	0.296335	0.093849	1.815376	0.018661	7.9	1.6	14.3
589	-0.148958	-0.148958	-0.282853	91.377048	0.297689	0.398075	1.925819	0.030010	2.6	1.6	9.6
590	-0.167433	-0.167433	-0.289192	90.736944	0.299394	0.804541	1.799345	0.043640	2.8	2.0	15.5
591	-0.168155	-0.168155	-0.277499	91.736944	0.296738	0.279649	1.577784	0.016266	3.0	3.0	11.0
592	-0.157314	-0.157314	-0.263566	92.736944	0.294129	0.729967	1.895000	0.037841	3.2	1.6	10.1
593	-0.165506	-0.165506	-0.275044	93.463753	0.292262	0.522992	1.768296	0.027017	7.2	1.5	14.8
594	-0.169131	-0.169131	-0.262473	92.823720	0.293905	0.461300	1.972548	0.021263	2.9	1.6	9.0
595	-0.172233	-0.172233	-0.276643	92.276533	0.295325	0.439455	1.571906	0.024669	3.1	1.7	9.4
596	-0.159752	-0.159752	-0.257452	93.203859	0.292927	0.320399	1.719789	0.022232	6.6	2.7	16.0
597	-0.165168	-0.165168	-0.279912	94.203859	0.290384	0.621346	1.695663	0.029251	2.5	1.4	11.3
598	-0.155440	-0.155440	-0.266215	93.565979	0.292001	0.553310	1.504935	0.030248	2.4	1.4	15.0
599	-0.160615	-0.160615	-0.270920	92.925890	0.293642	0.517933	1.643765	0.024455	2.9	1.8	10.8
600	-0.154827	-0.154827	-0.263774	92.285787	0.295301	0.444341	1.730052	0.019823	2.7	1.4	6.9
601	-0.162878	-0.162878	-0.305244	93.283537	0.292723	0.341139	1.902208	0.024759	3.3	1.5	14.0
602	-0.179224	-0.179224	-0.305033	92.666231	0.294312	0.687042	1.247556	0.027343	2.7	1.5	9.0
603	-0.168505	-0.168505	-0.291842	92.826420	0.293898	0.650778	2.201545	0.029556	2.8	1.7	9.0
604	-0.155543	-0.155543	-0.263413	92.187099	0.295558	0.844635	1.623582	0.042841	2.7	1.5	7.7
605	-0.158518	-0.158518	-0.250710	91.546995	0.297239	0.507062	1.596981	0.019511	7.4	1.6	14.1
606	-0.159245	-0.159245	-0.269710	92.453348	0.294865	0.664326	1.898296	0.027681	2.4	1.4	10.6
607	-0.167567	-0.167567	-0.280274	91.813900	0.296536	0.460459	2.037219	0.022647	5.1	1.5	11.7
608	-0.175194	-0.175194	-0.287739	92.813278	0.293932	0.648540	1.519418	0.027387	2.8	1.5	9.2
609	-0.157564	-0.157564	-0.280111	92.175172	0.295589	0.659568	1.670822	0.028211	6.4	1.3	12.9
610	-0.149452	-0.149452	-0.271949	93.160060	0.293039	0.524391	2.360554	0.021811	2.7	1.4	9.0
611	-0.176008	-0.176008	-0.301273	94.159291	0.290497	0.518693	1.989605	0.031264	7.1	1.4	13.8
612	-0.154053	-0.154053	-0.264703	93.519187	0.292120	0.606169	1.528220	0.027292	3.2	1.6	9.7
613	-0.149805	-0.149805	-0.266748	94.512671	0.289608	0.418055	1.807587	0.023364	2.9	1.5	9.3
614	-0.159212	-0.159212	-0.258806	95.511981	0.287124	0.497068	1.738959	0.023848	7.2	1.5	13.9
615	-0.164936	-0.164936	-0.279953	96.511978	0.284681	0.433249	2.016165	0.023157	2.8	1.4	7.4
616	-0.164155	-0.164155	-0.285719	96.019805	0.285878	0.461881	1.572085	0.019542	7.4	1.4	13.6
617	-0.166346	-0.166346	-0.285810	95.384332	0.287439	0.552751	1.759650	0.022931	2.8	1.7	9.4
618	-0.164596	-0.164596	-0.283836	94.744230	0.289029	0.547276	1.595352	0.024471	3.0	1.6	8.4
619	-0.152068	-0.152068	-0.267007	94.108613	0.290625	0.555007	1.613350	0.023262	2.2	1.8	9.0
620	-0.163015	-0.163015	-0.294971	93.468509	0.292250	0.655436	1.945277	0.025035	2.4	1.7	7.4
621	-0.152172	-0.152172	-0.274299	94.468508	0.289719	0.591087	1.593465	0.027284	9.9	1.8	16.7
622	-0.149905	-0.149905	-0.273828	93.828404	0.291334	0.457510	1.442844	0.023534	7.0	1.5	14.2
623	-0.162770	-0.162770	-0.265261	94.828403	0.288819	0.312838	1.557185	0.012665	6.4	1.6	13.2
624	-0.161613	-0.161613	-0.282227	94.202920	0.290387	0.676440	1.529935	0.035294	3.3	1.3	9.6
625	-0.155104	-0.155104	-0.274412	93.562840	0.292009	0.372969	1.609207	0.020171	7.7	1.5	14.5
626	-0.168274	-0.168274	-0.278232	92.922745	0.293650	0.652980	1.659265	0.027363	3.1	1.6	9.1
627	-0.159639	-0.159639	-0.272840	92.282722	0.295309	0.405194	1.651366	0.019782	2.8	2.2	10.7
628	-0.144006	-0.144006	-0.233119	91.694986	0.296849	0.547087	1.971303	0.026211	11.3	5.9	32.9
629	-0.172096	-0.172096	-0.304951	92.694986	0.294238	0.319169	1.971466	0.012011	2.8	1.5	9.5
630	-0.157198	-0.157198	-0.279726	93.680536	0.291709	0.442031	1.617135	0.021467	3.0	1.4	9.8
631	-0.164862	-0.164862	-0.282064	93.051426	0.293318	0.330704	1.658384	0.018848	7.0	1.5	13.6
632	-0.156975	-0.156975	-0.285503	93.981011	0.290947	0.379057	1.831838	0.017784	2.5	1.4	8.9
633	-0.165789	-0.165789	-0.276391	93.341032	0.292576	0.578831	1.743490	0.025876	6.0	1.4	12.5
634	-0.151176	-0.151176	-0.257122	92.700946	0.294223	0.677290	1.685274	0.029332	2.4	1.3	8.8
635	-0.156204	-0.156204	-0.245419	93.700946	0.291657	0.583697	1.795174	0.025100	9.7	1.4	16.2
636	-0.174521	-0.174521	-0.294382	93.060842	0.293294	0.451953	1.597382	0.017551	2.5	1.6	9.4
637	-0.163824	-0.163824	-0.284732	92.637185	0.294388	0.394270	1.733700	0.018018	7.5	1.6	14.3
638	-0.165889	-0.165889	-0.280300	93.637144	0.291820	1.008357	1.402461	0.044195	3.0	1.7	9.7
639	-0.164028	-0.164028	-0.275658	94.636678	0.289297	0.342633	1.537541	0.014017	2.6	2.7	20.4
640	-0.177804	-0.177804	-0.301055	95.636676	0.286817	0.502722	1.387461	0.029300	11.7	1.6	20.5
641	-0.157107	-0.157107	-0.254274	95.124802	0.288081	0.724302	1.811840	0.030806	3.1	1.6	11.4
642	-0.151331	-0.151331	-0.256280	96.124802	0.285622	0.520600	1.894438	0.021573	7.0	1.7	16.3
643	-0.150035	-0.150035	-0.256061	95.484698	0.287191	0.435657	1.729136	0.021080	2.7	1.8	9.1
644	-0.171827	-0.171827	-0.258969	96.484687	0.284747	0.631431	1.462197	0.025389	2.6	4.5	14.0
645	-0.173523	-0.173523	-0.321659	97.366410	0.282626	0.459037	1.709016	0.031569	3.1	9.3	19.8
646	-0.158827	-0.158827	-0.270973	96.726306	0.284162	0.532739	2.106123	0.020505	2.9	1.4	9.4
647	-0.156448	-0.156448	-0.266607	97.726306	0.281769	0.404948	1.921373	0.018110	7.6	1.7	14.6
648	-0.158512	-0.158512	-0.293265	97.086814	0.283295	0.294202	1.757122	0.015990	2.6	2.4	9.9
649	-0.159858	-0.159858	-0.271356	96.450638	0.284829	0.559896	1.782026	0.025873	2.4	1.5	8.9
650	-0.160004	-0.160004	-0.312751	95.914421	0.286136	0.447283	1.763007	0.016892	7.6	1.5	14.1
651	-0.152253	-0.152253	-0.258168	95.274319	0.287711	0.456522	1.735235	0.020316	2.7	1.4	9.0
652	-0.158590	-0.158590	-0.267252	96.273917	0.285259	0.374273	1.830740	0.016582	2.8	1.5	9.1
653	-0.159685	-0.159685	-0.300544	95.633844	0.286824	0.358744	1.374408	0.016459	7.0	1.4	13.4
654	-0.168750	-0.168750	-0.263006	95.000879	0.288389	0.658493	1.767750	0.028764	2.5	1.4	11.1
655	-0.157685	-0.157685	-0.292737	94.425052	0.289828	0.676476	1.732749	0.029494	6.0	1.5	13.2
656	-0.154669	-0.154669	-0.279787	95.425052	0.287338	0.367645	2.179391	0.023107	3.4	1.5	9.8
657	-0.157704	-0.157704	-0.292787	96.417671	0.284909	0.445836	1.561093	0.020148	3.7	1.7	8.6
658	-0.177204	-0.177204	-0.309347	96.858934	0.283843	0.931800	1.665872	0.042604	8.6	1.4	14.9
659	-0.166094	-0.166094	-0.276530	97.858788	0.281455	0.412412	1.472883	0.019302	3.4	1.6	8.8
660	-0.162375	-0.162375	-0.268686	97.218684	0.282979	0.699708	1.716738	0.031236	3.1	1.4	9.2
661	-0.161507	-0.161507	-0.279491	96.578582	0.284519	0.741114	1.508824	0.029872	4.0	1.9	13.0
662	-0.155096	-0.155096	-0.263932	95.938478	0.286077	0.507809	1.498183	0.023895	2.9	1.6	9.5
663	-0.161751	-0.161751	-0.267595	96.938478	0.283651	0.439259	1.499762	0.017177	2.7	4.9	12.7
664	-0.158890	-0.158890	-0.262336	97.261780	0.282876	0.524070	1.738762	0.022146	3.6	4.4	13.3
665	-0.166735	-0.166735	-0.270387	97.988363	0.281148	0.676558	1.644495	0.036543	3.7	1.7	11.0
666	-0.157627	-0.157627	-0.285865	97.348266	0.282669	0.469182	1.726610	0.019480	3.4	1.5	18.5
667	-0.168270	-0.168270	-0.305526	96.722721	0.284171	0.347138	1.597092	0.015119	3.1	1.4	9.4
668	-0.158939	-0.158939	-0.269945	96.518819	0.284664	0.598481	1.599085	0.025931	2.8	1.8	9.5
669	-0.160097	-0.160097	-0.291569	97.518813	0.282262	0.592077	1.636680	0.023825	8.2	1.6	14.7
670	-0.178756	-0.178756	-0.292473	98.423602	0.280124	0.270032	1.667076	0.017992	2.5	1.7	9.2
671	-0.160092	-0.160092	-0.257077	99.418200	0.277810	0.559200	1.802179	0.032654	10.3	1.7	17.0
672	-0.165378	-0.165378	-0.263734	100.418200	0.275522	0.452539	1.746166	0.022167	2.9	1.6	10.0
673	-0.157544	-0.157544	-0.283001	99.778201	0.276982	0.423434	1.437069	0.023554	2.4	1.4	8.6
674	-0.169975	-0.169975	-0.274778	100.616956	0.275072	0.580980	1.890662	0.030584	13.1	1.5	19.8
675	-0.140626	-0.140626	-0.278800	99.976853	0.276527	0.477368	2.121747	0.019700	2.8	1.5	9.5
676	-0.175517	-0.175517	-0.274024	100.976853	0.274260	0.323144	1.868907	0.021973	7.9	2.0	13.3
677	-0.169849	-0.169849	-0.283040	100.976277	0.274261	0.504794	1.407442	0.029660	2.8	1.5	9.4
678	-0.165768	-0.165768	-0.279460	101.976277	0.272031	0.528939	1.879260	0.027580	8.7	1.9	15.6
679	-0.164406	-0.164406	-0.286146	102.976277	0.269837	0.811963	1.709401	0.033024	2.4	1.9	9.1
680	-0.156355	-0.156355	-0.261814	102.336173	0.271237	0.452055	1.900422	0.025300	2.2	1.2	8.8
681	-0.156800	-0.156800	-0.260208	101.696154	0.272652	0.640988	1.950497	0.027930	8.5	1.4	15.3
682	-0.145162	-0.145162	-0.251435	102.696154	0.270448	0.355927	1.786879	0.017991	3.3	1.7	9.2
683	-0.157725	-0.157725	-0.263537	103.266242	0.269207	0.579437	2.020701	0.027381	2.5	1.5	8.7
684	-0.166993	-0.166993	-0.295425	102.626139	0.270601	0.459263	1.567592	0.018382	8.8	1.4	15.9
685	-0.175879	-0.175879	-0.305101	103.024355	0.269732	0.423963	1.628912	0.023386	2.6	1.7	9.3
686	-0.174977	-0.174977	-0.292151	103.510336	0.268680	0.636570	2.031918	0.032083	8.1	1.6	14.7
687	-0.161476	-0.161476	-0.292171	104.510336	0.266539	0.536489	1.753837	0.022271	2.3	1.3	10.7
688	-0.147701	-0.147701	-0.255452	103.870233	0.267905	0.467001	2.225504	0.020896	3.2	1.5	9.9
689	-0.174625	-0.174625	-0.295669	104.026033	0.267571	0.606933	1.578792	0.023155	7.1	1.4	13.7
690	-0.172388	-0.172388	-0.282506	103.386027	0.268948	0.369105	1.740038	0.016564	2.8	1.6	8.2
691	-0.146669	-0.146669	-0.261823	103.645603	0.268388	0.745376	1.946614	0.032435	2.6	1.5	7.1
692	-0.150623	-0.150623	-0.233773	104.645603	0.266252	0.557003	1.750129	0.027035	8.1	1.5	14.4
693	-0.155083	-0.155083	-0.273623	104.033420	0.267556	0.299806	1.677438	0.018270	2.4	1.6	8.9
694	-0.166265	-0.166265	-0.323433	103.393334	0.268932	0.513934	1.892933	0.022591	2.2	1.7	8.2
695	-0.165371	-0.165371	-0.266575	103.804430	0.268046	0.378422	1.821726	0.017623	8.4	1.6	15.4
696	-0.162676	-0.162676	-0.265742	103.869780	0.267906	0.394214	1.618408	0.021967	2.6	1.6	9.2
697	-0.160122	-0.160122	-0.279142	103.232787	0.269280	0.495564	1.624565	0.024831	7.7	1.5	13.9
698	-0.176947	-0.176947	-0.248898	104.226271	0.267144	0.668313	1.838464	0.026691	2.6	1.7	9.2
699	-0.173249	-0.173249	-0.311805	103.586216	0.268516	0.340642	1.729156	0.013149	2.4	1.6	9.5
700	-0.161096	-0.161096	-0.275290	102.946119	0.269903	0.648456	1.764590	0.026581	8.3	1.5	15.3
701	-0.153594	-0.153594	-0.266549	102.330533	0.271250	0.803704	1.534256	0.042637	2.4	1.5	8.8
702	-0.146019	-0.146019	-0.263927	103.330533	0.269068	0.370303	2.048523	0.018915	2.9	1.6	8.7
703	-0.171191	-0.171191	-0.315049	102.690544	0.270460	0.387534	1.816747	0.022231	2.8	7.6	14.9
704	-0.155205	-0.155205	-0.295142	102.050558	0.271867	0.558240	1.638894	0.024314	2.8	1.5	9.3
705	-0.146031	-0.146031	-0.279040	101.464538	0.273168	0.423422	1.832221	0.020953	2.4	1.4	8.6
706	-0.156687	-0.156687	-0.300301	101.673265	0.272703	0.579558	1.892821	0.026540	9.1	1.7	15.8
707	-0.175371	-0.175371	-0.263780	101.060653	0.274072	0.505496	1.615193	0.025036	2.6	1.7	11.6
708	-0.160604	-0.160604	-0.263263	100.421006	0.275516	0.614369	1.945750	0.025576	5.8	1.7	12.7
709	-0.164149	-0.164149	-0.255300	101.418797	0.273270	0.396452	1.677816	0.022937	2.7	1.4	9.4
710	-0.151455	-0.151455	-0.242230	102.295981	0.271326	0.528929	1.925942	0.020884	3.2	1.5	9.8
711	-0.153477	-0.153477	-0.292303	101.657058	0.272739	0.536514	1.917183	0.025052	9.9	1.4	16.6
712	-0.159782	-0.159782	-0.262526	102.089267	0.271782	0.639982	1.479582	0.031376	4.0	1.8	10.9
713	-0.150380	-0.150380	-0.284657	103.079705	0.269612	0.495827	1.949721	0.032966	2.9	1.6	9.8
714	-0.154775	-0.154775	-0.280504	104.079697	0.267457	0.348119	1.384158	0.018469	17.8	7.5	32.5
715	-0.143711	-0.143711	-0.226590	105.079671	0.265335	0.320744	1.995994	0.018565	3.4	1.7	11.1
716	-0.147077	-0.147077	-0.276730	106.079595	0.263248	0.467728	1.647898	0.019829	3.5	2.0	10.4
717	-0.173742	-0.173742	-0.259801	105.439522	0.264580	0.570740	1.872110	0.031633	13.6	1.8	20.7
718	-0.157857	-0.157857	-0.267859	106.439514	0.262504	0.677380	1.620546	0.028902	2.8	2.5	13.3
719	-0.165643	-0.165643	-0.273070	107.439514	0.260460	0.504111	1.732407	0.020158	10.8	2.1	21.5
720	-0.155634	-0.155634	-0.312578	108.439514	0.258448	0.446920	1.806830	0.020230	5.2	1.7	15.7
721	-0.169922	-0.169922	-0.295541	108.291749	0.258743	0.439009	1.883022	0.020425	2.8	1.6	9.8
722	-0.166310	-0.166310	-0.298883	108.797906	0.257734	0.363775	1.340285	0.021319	15.8	1.9	22.8
723	-0.167944	-0.167944	-0.292781	108.459772	0.258408	0.861925	1.619306	0.034124	2.5	1.3	8.4
724	-0.165495	-0.165495	-0.304042	107.823112	0.259685	0.492838	1.223491	0.026251	3.7	1.6	9.8
725	-0.153020	-0.153020	-0.294241	107.369477	0.260602	0.720984	1.548598	0.036057	13.7	1.5	20.0
726	-0.154138	-0.154138	-0.297866	108.369477	0.258588	0.399844	1.692755	0.020037	3.8	1.7	10.5
727	-0.145339	-0.145339	-0.277148	107.729523	0.259873	0.377305	1.695192	0.024752	3.5	2.0	10.2
