1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
512	-0.211665	-0.211665	-0.385764	39.170197	0.067051	2.384810	1.415300	0.142113	7.9	1.8	15.6
513	-0.211362	-0.211362	-0.379455	38.265079	0.068075	2.879059	1.788129	0.129198	3.4	1.7	8.9
514	-0.224196	-0.224196	-0.373061	39.244883	0.066968	4.265981	1.507769	0.226867	2.8	1.6	12.1
515	-0.225998	-0.225998	-0.380674	38.339763	0.067990	2.726287	1.717907	0.124874	9.2	2.2	17.5
516	-0.220586	-0.220586	-0.388755	39.331272	0.066872	2.351946	1.827651	0.094636	2.7	1.8	8.4
517	-0.215908	-0.215908	-0.375063	40.331272	0.065782	2.520621	2.093180	0.134350	8.7	1.9	17.6
518	-0.230137	-0.230137	-0.383265	41.331270	0.064727	1.634077	1.612634	0.131547	3.1	2.1	10.7
519	-0.215229	-0.215229	-0.366205	42.331251	0.063705	1.819065	2.134697	0.080215	7.7	1.9	15.4
520	-0.238947	-0.238947	-0.390538	43.330799	0.062715	2.497154	3.324048	0.102220	3.9	1.7	11.2
521	-0.220175	-0.220175	-0.392750	44.125834	0.061949	3.502229	3.057452	0.143541	3.1	6.6	15.5
522	-0.223121	-0.223121	-0.364205	43.226862	0.062816	2.697100	2.477129	0.122874	3.0	1.8	10.4
523	-0.222481	-0.222481	-0.380829	42.325574	0.063710	2.792007	2.440844	0.108907	3.3	1.7	10.8
524	-0.221066	-0.221066	-0.388007	42.577185	0.063458	2.002953	1.789073	0.107553	7.3	1.9	15.1
525	-0.225760	-0.225760	-0.409111	43.577171	0.062476	2.771383	2.563258	0.127228	3.4	1.7	10.8
526	-0.225892	-0.225892	-0.392933	44.577171	0.061523	2.125645	2.552945	0.113271	6.3	1.6	15.2
527	-0.230492	-0.230492	-0.393338	43.681757	0.062375	2.919015	2.017025	0.145445	7.3	1.7	14.5
528	-0.228597	-0.228597	-0.391312	42.798188	0.063238	3.477847	3.383602	0.147450	9.7	1.6	17.4
529	-0.219040	-0.219040	-0.392392	41.893068	0.064149	2.654189	1.453438	0.103046	5.3	1.5	12.6
530	-0.227527	-0.227527	-0.386668	42.893068	0.063145	2.396350	2.232260	0.123107	8.8	2.4	18.1
531	-0.224601	-0.224601	-0.381636	43.880755	0.062183	2.532083	1.716316	0.133359	4.7	1.6	14.5
532	-0.213641	-0.213641	-0.387865	42.975634	0.063063	1.861912	2.199104	0.107471	5.1	1.5	14.0
533	-0.234689	-0.234689	-0.399871	43.973988	0.062094	2.779147	3.338070	0.114736	4.5	1.8	12.0
534	-0.224576	-0.224576	-0.388607	43.079209	0.062961	1.981046	1.223066	0.085185	9.5	1.7	16.8
535	-0.230068	-0.230068	-0.393806	42.256354	0.063780	3.084711	2.077802	0.119886	4.2	1.9	11.5
536	-0.229891	-0.229891	-0.393265	43.254219	0.062790	2.526532	1.747156	0.156752	4.1	1.8	10.4
537	-0.224422	-0.224422	-0.367953	42.349162	0.063687	2.992216	2.628373	0.144796	7.9	1.7	15.3
538	-0.219186	-0.219186	-0.395378	43.309246	0.062736	2.442980	1.520552	0.108635	4.0	1.7	9.4
539	-0.218918	-0.218918	-0.371921	44.309246	0.061775	2.401925	2.004236	0.114290	4.6	7.0	17.4
540	-0.219270	-0.219270	-0.387286	45.309233	0.060844	2.499159	1.380735	0.130725	4.3	2.1	12.4
541	-0.220214	-0.220214	-0.377882	46.309231	0.059940	3.186525	3.100870	0.139498	7.1	1.9	16.0
542	-0.226909	-0.226909	-0.403578	45.404143	0.060757	2.374730	3.194999	0.131810	5.2	1.6	12.2
543	-0.229381	-0.229381	-0.414292	44.499157	0.061596	1.238840	1.481731	0.106267	10.4	1.9	17.8
544	-0.219985	-0.219985	-0.395693	43.594036	0.062459	1.910087	2.732319	0.110004	3.9	1.4	10.9
545	-0.221643	-0.221643	-0.395363	44.561788	0.061537	1.812871	2.178982	0.111562	5.8	8.9	21.3
546	-0.219240	-0.219240	-0.370792	45.561784	0.060613	2.519264	2.115602	0.121443	6.8	1.4	20.2
547	-0.219474	-0.219474	-0.395146	44.667255	0.061438	2.432765	2.348885	0.094427	5.9	1.9	22.8
548	-0.238956	-0.238956	-0.412860	43.774780	0.062285	2.663864	2.062168	0.170419	15.9	7.0	30.7
549	-0.209939	-0.209939	-0.374476	44.747263	0.061364	2.657145	3.658462	0.116145	4.0	1.6	14.6
550	-0.214247	-0.214247	-0.377405	43.842143	0.062220	2.167293	2.302675	0.086328	5.0	1.9	14.7
551	-0.227613	-0.227613	-0.414057	43.547422	0.062504	4.236727	2.643584	0.175417	15.7	1.9	24.1
552	-0.217668	-0.217668	-0.377244	44.546957	0.061551	3.267949	1.980282	0.154411	6.3	1.6	13.2
553	-0.220408	-0.220408	-0.394048	43.641837	0.062413	2.024716	1.513243	0.105720	11.6	1.5	18.7
554	-0.227124	-0.227124	-0.400698	43.896625	0.062168	2.894253	2.040029	0.136969	3.5	1.5	11.8
555	-0.213438	-0.213438	-0.360472	42.991919	0.063047	3.451141	2.077293	0.164076	7.8	1.9	17.9
556	-0.226436	-0.226436	-0.393691	43.991690	0.062077	2.217792	1.698820	0.110885	3.7	1.6	12.8
557	-0.207749	-0.207749	-0.381325	44.988522	0.061139	2.064645	1.644066	0.125023	9.9	2.4	17.4
558	-0.226032	-0.226032	-0.378227	45.988522	0.060227	2.881871	2.209168	0.122508	3.7	1.5	11.2
559	-0.215798	-0.215798	-0.373077	45.083404	0.061052	3.152756	2.562867	0.168000	3.3	7.2	15.8
560	-0.228152	-0.228152	-0.388356	45.753462	0.060439	3.605506	2.962542	0.178933	3.8	1.5	10.8
561	-0.223723	-0.223723	-0.394927	44.848342	0.061270	3.806014	1.547672	0.155516	8.2	1.7	15.5
562	-0.216338	-0.216338	-0.408720	45.848342	0.060353	2.290893	1.876492	0.123526	3.4	1.6	10.5
563	-0.245225	-0.245225	-0.396630	46.848342	0.059463	1.595766	2.320391	0.074492	6.8	1.6	14.3
564	-0.218107	-0.218107	-0.388074	47.848295	0.058600	3.915366	2.852809	0.185210	3.2	1.5	12.6
565	-0.218510	-0.218510	-0.391362	48.579368	0.057984	2.645226	2.563496	0.116468	11.7	1.7	18.6
566	-0.216730	-0.216730	-0.368999	47.674248	0.058748	3.133709	2.646613	0.127154	9.3	1.6	15.9
567	-0.227771	-0.227771	-0.412376	46.781965	0.059522	2.937273	1.754562	0.142601	3.2	1.5	10.7
568	-0.203884	-0.203884	-0.341643	47.781965	0.058656	1.782946	1.565249	0.082596	8.7	2.1	16.5
569	-0.226947	-0.226947	-0.364533	48.294228	0.058223	1.580040	2.107842	0.065608	3.2	1.8	10.8
570	-0.231806	-0.231806	-0.402517	49.092137	0.057560	2.072706	2.250634	0.102014	8.6	1.5	15.5
571	-0.218250	-0.218250	-0.380179	50.031157	0.056799	2.569267	3.388553	0.111506	2.8	1.7	8.7
572	-0.246354	-0.246354	-0.385117	51.023547	0.056016	2.202096	1.610865	0.123507	3.2	1.9	10.6
573	-0.225314	-0.225314	-0.397017	51.940911	0.055312	2.506159	1.863211	0.132257	7.7	1.6	14.9
574	-0.222395	-0.222395	-0.396581	52.940433	0.054564	2.033844	1.699524	0.106870	2.8	2.4	9.5
575	-0.217185	-0.217185	-0.354434	52.242531	0.055084	2.875696	2.195743	0.116386	3.1	2.0	17.6
576	-0.220563	-0.220563	-0.391419	51.337416	0.055773	2.404380	2.629937	0.100928	3.1	1.5	12.5
577	-0.224235	-0.224235	-0.379350	50.432296	0.056480	2.125461	3.054564	0.102377	3.2	1.7	10.4
578	-0.226054	-0.226054	-0.406227	51.419768	0.055710	2.536783	2.790403	0.120932	6.5	2.0	13.0
579	-0.218262	-0.218262	-0.392678	50.514648	0.056415	1.202507	2.344041	0.071578	2.9	1.6	9.8
580	-0.230603	-0.230603	-0.421198	49.642678	0.057111	3.142981	1.511623	0.125485	9.7	1.9	19.3
581	-0.225293	-0.225293	-0.390885	50.639961	0.056316	3.939422	2.039675	0.177613	2.7	2.3	10.6
582	-0.229129	-0.229129	-0.401495	50.754248	0.056227	1.712702	2.075925	0.112645	9.3	1.9	16.7
583	-0.208091	-0.208091	-0.371644	51.373380	0.055746	4.583013	1.951029	0.198414	3.0	1.6	9.7
584	-0.222037	-0.222037	-0.399393	50.468260	0.056452	2.048995	2.800166	0.084580	3.0	1.7	9.3
585	-0.215989	-0.215989	-0.389872	51.468260	0.055673	1.799089	1.649526	0.078209	3.9	1.8	11.4
586	-0.232556	-0.232556	-0.403103	52.435652	0.054939	1.664990	1.335935	0.125688	10.7	1.7	20.9
587	-0.228838	-0.228838	-0.393462	51.544093	0.055614	1.887921	0.998154	0.125491	4.7	2.1	15.9
588	-0.214781	-0.214781	-0.362993	50.638974	0.056317	2.575731	1.912127	0.112494	3.9	1.8	11.6
589	-0.215122	-0.215122	-0.384335	49.743590	0.057030	2.675560	2.208630	0.128126	9.2	2.2	19.0
590	-0.221281	-0.221281	-0.385599	50.712647	0.056259	2.994356	2.445268	0.132404	2.9	1.6	10.2
591	-0.208828	-0.208828	-0.383400	49.807527	0.056978	3.713462	1.782484	0.167945	7.3	1.6	14.6
592	-0.213946	-0.213946	-0.364638	48.902407	0.057716	2.615611	1.963342	0.112047	3.2	1.5	9.2
593	-0.210551	-0.210551	-0.371732	47.997286	0.058473	2.339482	1.679365	0.091768	6.0	1.6	13.2
594	-0.225681	-0.225681	-0.388466	47.155233	0.059196	3.204998	2.681083	0.160809	3.5	1.4	10.5
595	-0.224635	-0.224635	-0.363106	46.250113	0.059992	3.818286	1.689102	0.154420	9.2	1.7	19.0
596	-0.208488	-0.208488	-0.368616	47.250113	0.059113	1.587895	2.359205	0.068530	3.1	1.5	10.3
597	-0.219478	-0.219478	-0.376587	48.249672	0.058260	2.156427	1.569063	0.093741	3.6	6.6	15.8
598	-0.220217	-0.220217	-0.374656	47.618422	0.058796	2.207602	2.031751	0.108771	3.5	1.8	10.6
599	-0.228737	-0.228737	-0.411333	46.984764	0.059344	3.975999	1.803877	0.191670	3.1	1.7	11.5
600	-0.229071	-0.229071	-0.404281	47.142422	0.059207	3.342536	2.303388	0.134951	6.1	1.6	13.3
601	-0.231213	-0.231213	-0.392939	48.103984	0.058383	1.849588	1.360236	0.074044	2.8	1.5	9.6
602	-0.235125	-0.235125	-0.402965	47.233182	0.059128	2.980577	3.504838	0.124813	2.8	1.6	8.7
603	-0.221917	-0.221917	-0.358945	47.317157	0.059055	3.406170	2.940675	0.140944	12.4	1.8	19.5
604	-0.232639	-0.232639	-0.382457	48.261748	0.058250	2.749279	1.859376	0.183777	8.9	1.7	18.8
605	-0.208361	-0.208361	-0.385802	49.261748	0.057421	2.365161	1.703576	0.107476	2.8	1.6	10.3
606	-0.212326	-0.212326	-0.394154	48.356720	0.058170	0.856274	2.524664	0.053658	3.3	1.5	12.6
607	-0.223174	-0.223174	-0.361160	47.474926	0.058919	2.756304	2.012129	0.114343	4.3	2.1	12.3
608	-0.231007	-0.231007	-0.392405	46.663388	0.059626	3.429133	3.521774	0.184304	3.0	1.7	8.5
609	-0.221290	-0.221290	-0.382170	47.652983	0.058767	3.322598	1.631998	0.141035	3.1	7.9	14.8
610	-0.217673	-0.217673	-0.385331	46.747863	0.059552	2.645847	3.285063	0.100325	3.5	1.9	13.9
611	-0.227588	-0.227588	-0.378806	47.747863	0.058685	2.366804	1.932108	0.119853	2.8	1.7	10.7
612	-0.220515	-0.220515	-0.394669	48.747712	0.057844	2.804150	1.477237	0.141505	8.2	1.4	15.7
613	-0.223713	-0.223713	-0.396277	49.747712	0.057027	4.601965	1.929762	0.177363	3.3	1.6	11.1
614	-0.206091	-0.206091	-0.369486	48.842591	0.057766	3.411413	1.757004	0.175030	3.2	2.0	11.0
615	-0.218500	-0.218500	-0.387257	49.842591	0.056950	2.521995	2.406942	0.157652	7.4	2.0	15.6
616	-0.225985	-0.225985	-0.393452	48.937473	0.057687	3.043831	1.193020	0.134046	3.0	1.6	8.8
617	-0.205690	-0.205690	-0.365359	49.937473	0.056874	2.922036	3.340923	0.122130	3.2	7.5	16.8
618	-0.222087	-0.222087	-0.398973	49.422695	0.057290	1.857802	2.266541	0.147755	3.0	1.5	10.6
619	-0.210572	-0.210572	-0.377633	48.532282	0.058023	3.024484	1.896918	0.125548	5.9	4.6	16.6
620	-0.216179	-0.216179	-0.379637	47.745507	0.058687	2.181925	3.109619	0.141658	3.5	1.5	11.7
621	-0.210641	-0.210641	-0.385890	48.240987	0.058267	2.113651	3.132459	0.111666	4.0	9.1	21.2
622	-0.225513	-0.225513	-0.379867	49.240987	0.057438	3.133739	1.986204	0.156573	5.2	1.7	12.3
623	-0.221174	-0.221174	-0.378780	48.335867	0.058188	2.723142	2.248570	0.108161	11.2	2.6	19.4
624	-0.217526	-0.217526	-0.395999	47.546528	0.058858	2.399689	1.766600	0.137588	3.4	1.9	13.5
625	-0.213139	-0.213139	-0.377162	47.083023	0.059258	3.452521	1.732176	0.165261	13.8	1.8	22.1
626	-0.216786	-0.216786	-0.382616	47.375970	0.059005	1.914602	1.807858	0.097487	3.8	1.8	11.4
627	-0.219214	-0.219214	-0.379152	48.375970	0.058154	2.045260	3.546002	0.097649	3.7	1.8	11.8
628	-0.228006	-0.228006	-0.399101	47.475980	0.058918	1.403548	2.003201	0.093566	10.0	1.7	17.7
629	-0.216600	-0.216600	-0.383463	48.470850	0.058075	2.375644	1.452195	0.103321	6.9	2.6	16.3
630	-0.221581	-0.221581	-0.366879	47.939535	0.058522	3.215196	2.442348	0.150526	3.6	2.0	11.8
631	-0.200636	-0.200636	-0.372804	48.877108	0.057737	4.263196	2.477901	0.181220	15.2	1.8	22.7
632	-0.230187	-0.230187	-0.404068	47.971993	0.058495	3.532318	1.963246	0.166018	11.3	1.9	18.9
633	-0.214436	-0.214436	-0.376191	48.925502	0.057697	4.917490	2.663543	0.212739	2.9	2.0	10.5
634	-0.230501	-0.230501	-0.412021	48.020381	0.058454	2.907146	1.722026	0.116924	3.7	2.0	20.8
635	-0.218836	-0.218836	-0.378998	47.115261	0.059230	2.276366	1.604832	0.156155	3.6	1.8	11.1
636	-0.223917	-0.223917	-0.391504	46.808638	0.059498	4.060899	1.949847	0.173455	3.5	1.8	13.7
637	-0.218683	-0.218683	-0.374108	45.903517	0.060303	3.086252	2.177834	0.139475	12.7	1.8	24.7
638	-0.235379	-0.235379	-0.406137	44.998397	0.061130	2.823812	1.904757	0.119144	3.3	1.6	10.6
639	-0.228725	-0.228725	-0.390221	44.351033	0.061736	1.724663	2.199551	0.147010	4.1	2.1	11.8
640	-0.218195	-0.218195	-0.397804	43.491119	0.062559	2.848938	2.368527	0.120497	13.0	2.6	21.4
641	-0.212915	-0.212915	-0.389427	42.586456	0.063449	2.962023	2.525192	0.131436	3.3	1.9	12.3
642	-0.215161	-0.215161	-0.394042	43.584807	0.062468	2.049470	3.137865	0.092854	3.7	1.9	11.2
643	-0.218848	-0.218848	-0.400800	44.584485	0.061516	2.910835	2.193509	0.147856	12.4	2.0	21.7
644	-0.214630	-0.214630	-0.382762	43.679561	0.062377	2.670183	1.649129	0.125938	3.0	1.5	10.8
645	-0.220691	-0.220691	-0.409478	42.774441	0.063262	2.330193	2.660618	0.129768	3.1	1.9	10.9
646	-0.217566	-0.217566	-0.374637	41.869320	0.064173	2.989281	2.239517	0.135809	14.5	2.3	22.2
647	-0.216008	-0.216008	-0.375700	40.964205	0.065110	2.101653	2.198774	0.111359	3.5	1.6	10.7
648	-0.235101	-0.235101	-0.413090	41.577013	0.064472	3.816069	2.636049	0.216901	3.3	5.7	21.0
649	-0.222268	-0.222268	-0.389825	40.674361	0.065416	2.813214	2.602598	0.120254	3.2	1.7	10.7
650	-0.229105	-0.229105	-0.399565	41.674361	0.064372	1.951907	1.680023	0.084936	10.0	1.9	17.7
651	-0.228732	-0.228732	-0.389490	40.769532	0.065315	2.132984	2.821891	0.088302	3.0	1.6	10.4
652	-0.219251	-0.219251	-0.387899	41.533502	0.064517	2.397510	2.271998	0.092207	11.4	4.7	27.8
653	-0.212649	-0.212649	-0.375749	40.628898	0.065464	3.431222	2.107001	0.135258	3.6	2.2	11.4
654	-0.222407	-0.222407	-0.382433	39.752727	0.066408	2.288374	3.000764	0.102349	3.3	1.9	11.0
655	-0.212887	-0.212887	-0.401146	38.849946	0.067410	2.717486	2.364299	0.103240	10.4	10.2	27.3
656	-0.231298	-0.231298	-0.381410	37.944826	0.068445	1.825704	1.305551	0.082356	2.8	1.5	9.3
657	-0.225306	-0.225306	-0.401295	38.792160	0.067475	1.680191	2.853055	0.084018	2.8	1.7	8.3
658	-0.214499	-0.214499	-0.385614	39.434136	0.066759	2.795721	2.267011	0.120830	8.6	1.4	15.5
659	-0.223010	-0.223010	-0.376035	38.529502	0.067773	2.676124	1.592731	0.114439	2.7	1.7	9.9
660	-0.221958	-0.221958	-0.396173	39.529498	0.066653	1.754317	1.688735	0.100158	7.1	1.4	13.1
661	-0.222945	-0.222945	-0.384839	38.624397	0.067665	3.722726	1.913905	0.142714	2.6	1.5	8.7
662	-0.219861	-0.219861	-0.371872	37.758078	0.068663	1.602525	1.665380	0.080146	2.7	1.8	9.5
663	-0.215496	-0.215496	-0.352318	36.858424	0.069730	2.873918	2.769213	0.162754	7.4	1.6	14.6
664	-0.228279	-0.228279	-0.390992	37.858384	0.068546	1.777345	2.502139	0.100071	3.6	1.7	10.6
665	-0.220899	-0.220899	-0.393382	36.953264	0.069616	1.941420	1.775656	0.091218	3.4	2.1	15.7
666	-0.227560	-0.227560	-0.379598	36.282145	0.070432	2.914172	1.410958	0.114162	2.9	1.8	12.0
667	-0.233434	-0.233434	-0.403674	37.277747	0.069229	2.904859	2.708992	0.159173	8.3	1.7	17.4
668	-0.223171	-0.223171	-0.384416	36.372630	0.070321	2.385564	2.251328	0.118512	3.6	1.7	11.1
669	-0.221742	-0.221742	-0.396853	37.328976	0.069168	2.551243	2.739200	0.134954	3.1	1.6	10.3
670	-0.221812	-0.221812	-0.391255	36.425376	0.070256	1.872317	2.186260	0.096441	6.8	1.5	15.7
671	-0.227364	-0.227364	-0.398810	35.523382	0.071377	3.470283	2.119417	0.172618	3.2	1.7	10.5
672	-0.237319	-0.237319	-0.393781	36.289590	0.070423	3.136111	1.953201	0.144804	3.8	5.6	15.6
673	-0.220170	-0.220170	-0.362986	36.581002	0.070066	3.590472	2.732226	0.160290	3.0	1.4	10.5
674	-0.214487	-0.214487	-0.379629	35.675881	0.071185	1.804141	2.117105	0.088972	3.1	1.8	12.1
675	-0.220474	-0.220474	-0.383440	36.238995	0.070485	2.111828	3.223730	0.122192	7.3	1.5	13.6
676	-0.224180	-0.224180	-0.383972	37.238173	0.069276	2.725016	2.642351	0.125552	2.9	1.5	9.7
677	-0.214409	-0.214409	-0.375109	38.238173	0.068106	1.281189	1.879474	0.108756	7.0	1.8	13.9
678	-0.211938	-0.211938	-0.382853	39.238173	0.066976	3.031040	2.494294	0.119044	3.0	1.6	10.4
679	-0.218257	-0.218257	-0.392309	40.238148	0.065882	2.643018	1.582325	0.124759	3.1	1.7	8.9
680	-0.221032	-0.221032	-0.371971	39.333030	0.066870	2.212888	1.449023	0.118368	7.4	1.7	14.2
681	-0.238906	-0.238906	-0.382214	38.437007	0.067879	2.287263	2.213930	0.101715	3.0	2.3	10.9
682	-0.231293	-0.231293	-0.376577	37.531926	0.068928	1.693086	2.358561	0.110960	2.9	1.8	10.4
683	-0.218545	-0.218545	-0.380299	36.626807	0.070011	1.792120	2.281448	0.164400	3.1	1.6	18.3
684	-0.228378	-0.228378	-0.393049	35.721730	0.071128	2.290787	2.670173	0.112656	2.9	1.6	11.7
685	-0.210756	-0.210756	-0.375453	34.828196	0.072266	3.340295	1.753015	0.151654	3.3	1.8	11.2
686	-0.224196	-0.224196	-0.394280	35.812527	0.071014	1.936179	1.706309	0.101505	17.3	1.6	24.8
687	-0.222182	-0.222182	-0.387521	35.146049	0.071857	3.425566	1.582203	0.138051	3.0	1.6	10.8
688	-0.228978	-0.228978	-0.395334	36.145977	0.070600	2.082885	2.209472	0.112673	9.5	1.6	16.9
689	-0.215470	-0.215470	-0.396639	37.145975	0.069386	2.854884	1.866804	0.132714	2.8	1.6	8.3
690	-0.222665	-0.222665	-0.398805	38.145975	0.068213	2.559551	1.600184	0.116468	3.0	1.8	10.0
691	-0.239997	-0.239997	-0.405543	37.399074	0.069085	2.172770	1.488784	0.127070	6.7	1.6	14.3
692	-0.212440	-0.212440	-0.376601	36.503732	0.070161	2.143459	2.462795	0.144870	3.0	1.8	9.0
693	-0.221795	-0.221795	-0.384747	35.598612	0.071283	2.814339	1.959280	0.145183	3.4	1.8	10.0
694	-0.218093	-0.218093	-0.372568	36.598612	0.070045	4.472838	2.085432	0.200680	8.0	1.7	14.1
695	-0.213568	-0.213568	-0.376228	37.598612	0.068850	2.750230	2.588862	0.145237	3.6	2.2	9.6
696	-0.227913	-0.227913	-0.376813	38.598612	0.067694	3.143694	1.250605	0.131498	2.8	2.0	9.8
697	-0.236165	-0.236165	-0.383207	37.693530	0.068738	3.411038	2.602206	0.143341	6.8	1.4	14.2
698	-0.225802	-0.225802	-0.375382	38.693530	0.067587	1.519947	3.492006	0.074436	3.9	1.8	11.2
699	-0.209667	-0.209667	-0.369963	37.788410	0.068627	3.236572	2.284391	0.132991	3.1	1.6	10.5
700	-0.227269	-0.227269	-0.386299	37.029293	0.069525	3.320826	2.338768	0.142544	7.8	1.6	17.1
701	-0.221906	-0.221906	-0.386297	36.124173	0.070627	2.957731	2.231178	0.151196	3.1	1.7	10.6
702	-0.210807	-0.210807	-0.355151	36.493071	0.070174	3.653393	2.239130	0.181159	7.9	2.1	14.6
703	-0.234616	-0.234616	-0.382557	37.492868	0.068974	1.619949	1.889525	0.078989	3.1	2.0	10.6
704	-0.227173	-0.227173	-0.374877	38.491764	0.067816	2.602185	2.262602	0.115977	2.8	1.6	8.3
705	-0.221743	-0.221743	-0.378855	38.088549	0.068279	2.297916	1.911031	0.113485	9.7	1.6	17.2
706	-0.229130	-0.229130	-0.379011	37.183429	0.069341	1.909247	2.621582	0.094075	3.1	1.8	12.9
707	-0.224005	-0.224005	-0.389000	36.281025	0.070433	3.690874	2.373902	0.140241	5.0	1.7	12.0
708	-0.222834	-0.222834	-0.392686	37.281025	0.069225	2.431127	2.191117	0.125013	2.8	1.8	9.2
709	-0.229404	-0.229404	-0.366259	38.280963	0.068057	2.905989	2.439931	0.136026	3.2	1.6	8.9
710	-0.228130	-0.228130	-0.384323	38.462074	0.067850	2.568397	2.312112	0.173842	6.9	1.8	13.7
711	-0.212639	-0.212639	-0.387337	37.556954	0.068899	1.684065	2.747519	0.078980	3.2	1.6	8.7
712	-0.204778	-0.204778	-0.379538	36.651845	0.069980	2.134112	2.408956	0.121614	3.2	1.6	10.3
713	-0.215304	-0.215304	-0.381573	35.746887	0.071096	2.389015	0.981580	0.101801	7.1	1.7	14.4
714	-0.221756	-0.221756	-0.378241	35.742374	0.071102	3.654737	1.462156	0.155939	6.3	7.9	20.1
715	-0.218741	-0.218741	-0.405788	34.837303	0.072255	2.993541	1.535140	0.139842	3.2	1.5	10.5
716	-0.218523	-0.218523	-0.391573	35.837303	0.070983	3.623775	2.523200	0.148844	4.5	5.8	17.1
717	-0.209024	-0.209024	-0.386581	34.932183	0.072132	3.240819	2.325145	0.150986	2.9	1.8	10.4
718	-0.206510	-0.206510	-0.380010	34.027062	0.073318	2.617240	1.800000	0.121727	3.0	1.8	17.0
719	-0.217986	-0.217986	-0.391882	35.027062	0.072010	2.629616	2.567540	0.143303	2.6	1.6	9.8
720	-0.226382	-0.226382	-0.371120	36.027062	0.070747	3.034670	2.221972	0.126531	3.0	2.5	11.0
721	-0.205722	-0.205722	-0.387287	37.012008	0.069546	1.222824	2.459822	0.071793	9.7	1.7	19.0
722	-0.213405	-0.213405	-0.366485	36.111955	0.070642	1.720911	2.028467	0.079625	2.9	1.6	12.3
723	-0.231021	-0.231021	-0.383355	37.035473	0.069518	2.474591	1.740976	0.144371	5.8	1.6	13.0
724	-0.239797	-0.239797	-0.408589	38.035301	0.068340	2.841898	1.765634	0.126291	2.9	1.9	9.6
725	-0.233703	-0.233703	-0.395941	37.130180	0.069405	3.806947	1.144623	0.183470	8.3	2.3	17.9
726	-0.228058	-0.228058	-0.384170	36.225060	0.070502	2.013482	2.102910	0.098452	3.1	1.7	9.4
727	-0.220274	-0.220274	-0.378824	37.225058	0.069291	2.315174	2.289178	0.104040	7.5	1.6	14.3
728	-0.217510	-0.217510	-0.375648	36.319938	0.070386	3.131552	2.205728	0.137203	2.8	1.7	9.8
729	-0.224567	-0.224567	-0.402118	37.319860	0.069179	3.218601	2.201118	0.129862	3.1	1.8	9.0
730	-0.234601	-0.234601	-0.379883	37.997549	0.068384	3.309565	2.630955	0.158619	8.1	2.0	15.9
731	-0.221743	-0.221743	-0.382789	37.146617	0.069385	3.473971	2.854522	0.153440	3.4	1.7	11.5
732	-0.235788	-0.235788	-0.403289	36.241497	0.070482	2.674663	1.430916	0.115559	2.7	1.4	9.8
733	-0.215654	-0.215654	-0.399343	37.241470	0.069272	2.062672	1.334288	0.105662	11.4	1.9	20.5
734	-0.219111	-0.219111	-0.385311	36.341207	0.070359	2.842383	3.080097	0.115530	8.3	1.7	16.1
735	-0.215874	-0.215874	-0.375082	35.496276	0.071412	2.751489	2.940994	0.114953	3.2	1.7	10.0
736	-0.221175	-0.221175	-0.417303	36.346638	0.070353	2.281222	2.572585	0.117759	2.9	6.9	15.1
737	-0.219857	-0.219857	-0.373688	37.346636	0.069147	2.811286	3.787626	0.110450	2.9	1.7	12.3
738	-0.217883	-0.217883	-0.369634	36.443545	0.070234	1.975186	2.674665	0.104284	2.6	1.6	9.7
739	-0.211104	-0.211104	-0.363132	35.538630	0.071358	2.484427	3.221226	0.139180	9.4	1.9	17.0
740	-0.229709	-0.229709	-0.390761	36.384515	0.070306	1.856972	2.314924	0.098073	2.6	1.8	9.7
741	-0.222587	-0.222587	-0.394214	35.480134	0.071432	1.643695	2.837392	0.088899	7.0	1.7	14.7
742	-0.231638	-0.231638	-0.385721	36.446328	0.070231	3.849445	3.642751	0.159040	2.8	1.6	8.2
743	-0.230711	-0.230711	-0.390745	35.541211	0.071355	2.168855	1.562889	0.098995	3.0	2.1	14.9
744	-0.228771	-0.228771	-0.370442	34.699770	0.072433	2.188883	3.093733	0.096009	3.0	1.5	12.3
745	-0.225647	-0.225647	-0.377305	35.572809	0.071315	3.498318	2.719221	0.141978	3.0	6.4	15.2
746	-0.245630	-0.245630	-0.387871	36.267204	0.070450	2.098103	1.351436	0.135407	2.8	1.6	8.6
747	-0.221099	-0.221099	-0.386861	37.267204	0.069241	2.585198	0.925837	0.154253	2.8	1.5	8.1
748	-0.236382	-0.236382	-0.410094	38.267204	0.068073	3.089243	1.777934	0.152208	2.9	5.7	15.9
749	-0.224631	-0.224631	-0.402286	37.362467	0.069128	2.913454	1.823951	0.129240	2.9	1.6	11.4
750	-0.234823	-0.234823	-0.393578	36.457347	0.070217	3.271596	2.422055	0.136674	3.4	2.0	11.1
751	-0.235142	-0.235142	-0.408303	35.724330	0.071125	2.181768	1.866449	0.092647	7.2	1.6	13.5
752	-0.218568	-0.218568	-0.367485	34.819210	0.072278	3.092198	3.121549	0.137442	2.6	1.6	9.0
753	-0.235312	-0.235312	-0.367673	35.819210	0.071006	2.052491	1.591206	0.096899	3.2	1.9	9.8
754	-0.237940	-0.237940	-0.411929	36.816346	0.069781	3.597594	2.508391	0.136634	8.3	1.6	15.4
