1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
485	-0.195584	-0.195584	-0.360201	28.939898	0.343910	1.009013	1.616206	0.050942	3.7	1.8	11.2
486	-0.208576	-0.208576	-0.385570	28.177978	0.349238	1.230338	1.326996	0.059628	3.0	1.7	13.0
487	-0.209860	-0.209860	-0.386933	29.177978	0.342278	1.015658	0.963910	0.051048	6.0	1.5	13.5
488	-0.179657	-0.179657	-0.353852	28.416093	0.347555	0.871563	1.423844	0.043212	3.0	2.7	11.0
489	-0.188698	-0.188698	-0.361037	27.654173	0.352998	0.659453	1.949720	0.028335	2.9	7.2	21.4
490	-0.188495	-0.188495	-0.361704	26.892404	0.358613	0.605269	1.654872	0.032952	3.2	2.2	10.7
491	-0.199768	-0.199768	-0.345414	26.179179	0.364034	0.785356	1.337741	0.034677	2.5	1.7	8.3
492	-0.193956	-0.193956	-0.351190	25.417260	0.370009	0.651754	1.153118	0.030415	2.7	1.7	8.2
493	-0.192012	-0.192012	-0.360262	24.656793	0.376172	0.790094	1.315352	0.040783	2.6	1.9	9.2
494	-0.204025	-0.204025	-0.382000	24.050093	0.381238	1.274220	1.022891	0.056689	7.1	1.9	15.0
495	-0.199921	-0.199921	-0.395303	25.050077	0.372960	1.156978	1.278588	0.055534	3.0	1.5	8.7
496	-0.198898	-0.198898	-0.368480	24.288157	0.379234	0.731008	1.323368	0.031904	2.9	7.7	16.2
497	-0.208983	-0.208983	-0.382549	23.527627	0.385712	0.967879	1.182366	0.045439	3.1	1.5	12.0
498	-0.192712	-0.192712	-0.371771	24.527118	0.377244	0.457263	1.054715	0.029160	6.9	1.8	13.8
499	-0.202843	-0.202843	-0.371336	25.527118	0.369136	1.080660	1.667829	0.048651	3.0	1.7	9.8
500	-0.209223	-0.209223	-0.396330	24.765207	0.375281	0.565017	1.159484	0.022967	2.9	1.8	11.9
501	-0.202508	-0.202508	-0.372475	24.025249	0.381449	1.102074	1.533739	0.050087	6.0	1.6	13.5
502	-0.189775	-0.189775	-0.356428	25.025232	0.373161	0.994649	1.888574	0.043545	2.8	1.5	9.4
503	-0.200699	-0.200699	-0.359785	26.024723	0.365230	0.925644	1.196477	0.060030	2.8	10.9	18.5
504	-0.198699	-0.198699	-0.379604	27.024723	0.357625	0.762649	1.398061	0.037321	10.7	1.8	17.9
505	-0.212916	-0.212916	-0.375168	28.024626	0.350331	0.899870	0.729181	0.035286	2.7	1.6	8.4
506	-0.195614	-0.195614	-0.361506	27.359785	0.355147	0.555716	1.515335	0.030473	2.8	1.5	12.9
507	-0.196529	-0.196529	-0.364008	26.663735	0.360333	1.031486	1.363023	0.046847	3.2	1.8	10.1
508	-0.210256	-0.210256	-0.403435	26.210275	0.363794	0.607788	1.245342	0.030816	3.4	1.6	8.6
509	-0.198536	-0.198536	-0.376712	27.208699	0.356260	0.957505	1.161355	0.044321	2.9	2.0	10.0
510	-0.205492	-0.205492	-0.384606	28.071855	0.349993	0.805526	1.397181	0.046977	8.7	1.4	15.1
511	-0.197314	-0.197314	-0.381437	29.055695	0.343114	0.920273	1.114373	0.041389	2.9	1.6	8.0
512	-0.193197	-0.193197	-0.354708	28.293775	0.348418	0.679432	1.353962	0.028010	2.6	1.6	8.9
513	-0.200432	-0.200432	-0.358853	27.531860	0.353888	0.570942	1.669284	0.030656	8.4	1.8	14.3
514	-0.203044	-0.203044	-0.387542	27.202383	0.356307	0.247006	1.502551	0.027063	2.7	2.1	10.1
515	-0.205965	-0.205965	-0.395113	28.201951	0.349068	0.753704	1.497565	0.048738	7.7	1.9	14.8
516	-0.201399	-0.201399	-0.351175	29.201951	0.342115	1.008602	1.359973	0.043274	2.6	1.4	11.0
517	-0.210518	-0.210518	-0.388489	28.440031	0.347387	0.415602	0.789714	0.022106	2.6	1.5	7.6
518	-0.202850	-0.202850	-0.365202	27.891516	0.351284	1.185059	0.840212	0.057729	7.8	1.6	14.4
519	-0.202019	-0.202019	-0.374379	28.891190	0.344246	0.989444	1.660301	0.050660	2.7	1.7	9.5
520	-0.190444	-0.190444	-0.363812	29.689919	0.338821	1.228649	1.084490	0.055846	2.9	1.6	9.6
521	-0.200959	-0.200959	-0.361804	28.927999	0.343992	0.950883	1.125503	0.042993	2.6	7.7	15.7
522	-0.193155	-0.193155	-0.367400	29.927993	0.337237	0.703257	1.026633	0.040604	5.7	4.0	17.3
523	-0.198511	-0.198511	-0.358891	29.166079	0.342359	0.803993	1.387195	0.038922	2.7	1.5	10.1
524	-0.205607	-0.205607	-0.388917	28.404201	0.347639	1.001114	1.411021	0.043795	2.9	1.7	9.6
525	-0.201557	-0.201557	-0.381332	29.400856	0.340765	0.875041	0.904252	0.045376	8.5	1.6	17.3
526	-0.198254	-0.198254	-0.359145	30.388363	0.334216	0.733778	1.420488	0.040308	3.3	2.1	9.9
527	-0.191989	-0.191989	-0.357419	31.388357	0.327837	0.905340	1.221374	0.044529	7.7	1.6	16.7
528	-0.190886	-0.190886	-0.347154	30.626822	0.332673	0.953306	1.254344	0.046308	3.6	2.2	10.8
529	-0.191321	-0.191321	-0.376072	29.865289	0.337653	0.313179	1.623729	0.023360	3.0	2.0	10.4
530	-0.200833	-0.200833	-0.360264	29.250342	0.341785	1.278308	1.888366	0.060208	15.1	1.6	22.3
531	-0.207699	-0.207699	-0.376936	28.889494	0.344257	1.074825	1.296914	0.040854	2.9	1.6	9.5
532	-0.209746	-0.209746	-0.380506	28.127574	0.349596	0.774757	0.887582	0.037283	8.8	1.6	15.4
533	-0.187130	-0.187130	-0.369626	27.366242	0.355099	0.858560	1.440490	0.036063	2.8	1.6	9.3
534	-0.196844	-0.196844	-0.371369	26.604322	0.360783	0.914929	1.363217	0.041668	9.3	1.6	16.1
535	-0.197951	-0.197951	-0.381128	26.254668	0.363452	0.864632	1.617447	0.035699	2.7	1.7	9.4
536	-0.199242	-0.199242	-0.378060	27.254668	0.355920	1.264567	1.268072	0.054377	7.9	8.2	21.0
537	-0.202396	-0.202396	-0.393665	26.492884	0.361629	0.879357	0.760102	0.035580	4.1	2.1	11.7
538	-0.198545	-0.198545	-0.387323	25.730964	0.367526	0.800183	1.803063	0.035071	3.2	5.7	19.4
539	-0.211560	-0.211560	-0.367108	24.970031	0.373609	1.108093	1.242194	0.052624	3.3	1.8	10.4
540	-0.192379	-0.192379	-0.367068	25.970031	0.365655	0.765940	1.367616	0.037124	2.6	4.5	14.5
541	-0.199990	-0.199990	-0.381629	26.969932	0.358033	1.302187	1.391092	0.058873	2.9	1.9	9.9
542	-0.217482	-0.217482	-0.373892	26.289998	0.363181	0.884758	0.730903	0.044706	3.3	1.7	8.4
543	-0.186207	-0.186207	-0.360998	27.177853	0.356488	0.982094	1.608244	0.040511	3.2	8.1	16.7
544	-0.198168	-0.198168	-0.357623	26.432150	0.362092	0.687706	1.038340	0.045530	2.9	1.7	10.1
545	-0.197129	-0.197129	-0.371030	27.431946	0.354618	0.710014	1.226952	0.038418	2.5	1.4	9.2
546	-0.215502	-0.215502	-0.385831	28.431433	0.347447	1.078193	1.302761	0.045663	9.4	1.4	17.4
547	-0.195901	-0.195901	-0.371791	29.423111	0.340614	1.104641	1.813307	0.047733	4.1	1.7	10.9
548	-0.198711	-0.198711	-0.362127	28.661191	0.345840	1.035531	1.449196	0.049980	8.0	1.6	14.8
549	-0.200773	-0.200773	-0.359415	29.661191	0.339013	0.544266	1.376353	0.033026	3.3	1.5	9.0
550	-0.197334	-0.197334	-0.380222	28.899271	0.344190	0.798206	1.158571	0.033830	2.8	8.2	16.3
551	-0.195254	-0.195254	-0.354390	28.142182	0.349493	0.800193	1.184765	0.041924	3.0	1.5	9.9
552	-0.197447	-0.197447	-0.363616	27.380262	0.354997	1.259628	1.620970	0.051137	8.0	1.7	15.3
553	-0.199428	-0.199428	-0.373399	26.622572	0.360645	0.683036	1.627137	0.030759	3.0	1.6	9.7
554	-0.198102	-0.198102	-0.373936	27.622538	0.353228	0.457572	1.679157	0.021934	8.0	1.6	16.6
555	-0.203985	-0.203985	-0.386851	27.019478	0.357664	0.896281	1.446386	0.043780	2.5	1.4	9.2
556	-0.196042	-0.196042	-0.376097	26.257560	0.363430	0.528591	1.692032	0.029191	2.4	1.6	7.9
557	-0.194739	-0.194739	-0.364924	27.257338	0.355901	0.862828	1.263039	0.037461	7.6	1.3	14.0
558	-0.199999	-0.199999	-0.362297	28.253569	0.348702	0.686179	1.029882	0.043559	2.5	1.5	10.1
559	-0.198057	-0.198057	-0.366146	29.243733	0.341830	0.802987	1.372022	0.040515	3.0	1.5	9.9
560	-0.212395	-0.212395	-0.369009	30.243733	0.335160	0.645700	0.940820	0.038514	7.6	5.8	18.4
561	-0.209346	-0.209346	-0.379917	30.300959	0.334786	1.204452	0.939521	0.059001	10.1	1.6	19.0
562	-0.192113	-0.192113	-0.375830	29.539042	0.339833	0.808956	0.972819	0.038424	3.5	2.3	9.0
563	-0.203057	-0.203057	-0.367143	30.539042	0.333239	1.067288	1.265367	0.059770	2.9	2.2	10.1
564	-0.183519	-0.183519	-0.354664	29.777142	0.338239	0.847845	1.414348	0.040394	8.8	1.7	16.0
565	-0.200375	-0.200375	-0.371082	29.015311	0.343391	0.572722	1.355991	0.032762	2.7	2.3	9.2
566	-0.192173	-0.192173	-0.366971	30.000724	0.336756	0.751906	1.817041	0.032956	6.4	1.6	13.2
567	-0.207010	-0.207010	-0.390767	29.240939	0.341849	1.265102	1.222529	0.052343	3.2	4.6	13.1
568	-0.203685	-0.203685	-0.384617	28.479019	0.347113	0.640734	1.807446	0.029601	6.5	3.5	15.0
569	-0.200806	-0.200806	-0.363841	27.717105	0.352542	0.930025	1.400177	0.040345	2.5	1.6	9.7
570	-0.193283	-0.193283	-0.367035	26.958730	0.358117	1.119161	0.958920	0.046587	2.6	1.5	9.2
571	-0.198197	-0.198197	-0.368519	27.955920	0.350822	0.465912	0.651384	0.028676	3.2	1.5	9.9
572	-0.215118	-0.215118	-0.399478	27.195264	0.356359	1.413336	1.604690	0.061937	3.2	6.9	15.1
573	-0.193300	-0.193300	-0.354231	28.195264	0.349115	0.956232	1.431828	0.056140	3.3	1.6	10.1
574	-0.202010	-0.202010	-0.366881	27.433352	0.354607	0.979341	1.250832	0.044575	2.9	1.5	9.7
575	-0.197707	-0.197707	-0.372770	28.432689	0.347439	1.088913	1.038791	0.048550	8.4	1.7	15.1
576	-0.203082	-0.203082	-0.375624	27.672370	0.352866	0.939197	1.217841	0.039437	2.6	1.5	9.3
577	-0.203163	-0.203163	-0.374688	26.910452	0.358478	0.466267	1.330564	0.024733	7.6	1.6	14.5
578	-0.193849	-0.193849	-0.356449	26.163854	0.364152	1.147439	1.845295	0.050194	2.8	1.6	9.4
579	-0.209880	-0.209880	-0.371572	27.066658	0.357313	0.873360	1.267731	0.040205	7.2	2.5	15.1
580	-0.199105	-0.199105	-0.376960	27.075935	0.357244	0.922222	1.372030	0.041706	2.8	1.7	8.3
581	-0.207902	-0.207902	-0.392639	28.075662	0.349966	1.312391	2.007586	0.077256	4.2	1.7	11.8
582	-0.210803	-0.210803	-0.395534	29.075180	0.342981	0.653177	0.975268	0.028573	7.5	1.7	15.2
583	-0.198996	-0.198996	-0.387083	30.075180	0.336266	0.587355	1.095727	0.031082	3.0	1.6	9.9
584	-0.190556	-0.190556	-0.351109	29.972987	0.336940	1.043254	0.966994	0.045948	3.0	8.9	19.0
585	-0.200623	-0.200623	-0.371373	29.551776	0.339747	0.972871	1.368367	0.048159	3.8	1.7	11.2
586	-0.209874	-0.209874	-0.375988	28.790091	0.344945	0.855539	1.380556	0.045226	7.6	1.5	14.7
587	-0.186573	-0.186573	-0.363397	28.160198	0.349364	0.887227	1.674774	0.040454	2.8	1.5	10.0
588	-0.204803	-0.204803	-0.379967	29.160182	0.342400	0.881482	1.329063	0.059099	3.0	7.1	15.7
589	-0.207896	-0.207896	-0.386600	30.160181	0.335707	0.916660	1.311943	0.037727	3.3	1.4	10.0
590	-0.202179	-0.202179	-0.377422	31.160181	0.329271	1.085001	1.293903	0.045560	2.9	1.4	7.8
591	-0.207206	-0.207206	-0.373755	32.160175	0.323077	1.122275	1.215944	0.050965	2.6	1.5	7.6
592	-0.211446	-0.211446	-0.377946	31.398255	0.327775	0.826479	1.280783	0.033324	7.3	1.8	14.4
593	-0.200566	-0.200566	-0.367485	32.397515	0.321641	0.972293	1.163465	0.039753	2.7	1.5	9.4
594	-0.208830	-0.208830	-0.371785	31.635597	0.326297	0.736003	1.427370	0.040791	3.1	1.5	9.4
595	-0.194466	-0.194466	-0.385810	32.635596	0.320213	1.315733	1.621389	0.057569	7.5	1.6	14.1
596	-0.192500	-0.192500	-0.373063	32.893765	0.318679	0.603414	1.148648	0.033296	2.7	1.5	9.2
597	-0.197527	-0.197527	-0.396043	32.131859	0.323249	0.435256	1.410357	0.021807	7.3	1.6	15.2
598	-0.192757	-0.192757	-0.380721	33.115526	0.317373	1.275275	0.835183	0.047643	3.4	1.8	9.8
599	-0.196457	-0.196457	-0.364806	32.355110	0.321897	0.917922	1.305997	0.040940	3.1	7.6	17.8
600	-0.205218	-0.205218	-0.366418	33.355108	0.315974	0.935185	1.618371	0.035998	3.1	1.6	9.5
601	-0.219539	-0.219539	-0.402959	34.355083	0.310266	1.049365	1.295699	0.047410	8.8	1.8	15.9
602	-0.206252	-0.206252	-0.370338	34.364930	0.310211	0.646013	1.513171	0.031760	2.6	1.7	9.5
603	-0.199123	-0.199123	-0.358889	33.605774	0.314524	1.232252	1.470459	0.048118	3.2	1.8	9.0
604	-0.195533	-0.195533	-0.378950	32.852914	0.318921	0.733167	1.997877	0.029704	8.6	1.6	15.9
605	-0.180537	-0.180537	-0.342529	33.254230	0.316562	1.113705	1.133557	0.046813	2.7	1.7	7.8
606	-0.210696	-0.210696	-0.387531	34.253908	0.310835	1.000696	1.109427	0.049453	2.6	1.6	7.3
607	-0.206071	-0.206071	-0.371233	35.253908	0.305309	1.340904	1.013346	0.056756	2.7	1.9	14.2
608	-0.210116	-0.210116	-0.392603	34.491988	0.309501	1.106714	1.123783	0.054208	3.0	1.7	11.7
609	-0.200059	-0.200059	-0.363293	35.491988	0.304022	1.060076	1.149249	0.051075	3.3	1.7	10.0
610	-0.198582	-0.198582	-0.382935	36.491988	0.298734	0.839588	1.208223	0.036675	6.9	2.2	14.2
611	-0.196680	-0.196680	-0.392302	35.730068	0.302746	0.367108	1.155956	0.026033	2.8	1.6	11.1
612	-0.195898	-0.195898	-0.370496	34.973834	0.306837	0.933008	1.063891	0.049486	8.3	3.6	17.0
613	-0.194325	-0.194325	-0.359833	34.211919	0.311071	1.395663	1.288874	0.062259	3.1	1.9	11.9
614	-0.194660	-0.194660	-0.383696	35.211919	0.305537	0.771108	1.527740	0.037314	3.6	8.0	16.9
615	-0.201322	-0.201322	-0.371162	36.111182	0.300726	0.852476	1.162597	0.035814	5.8	1.9	12.0
616	-0.203808	-0.203808	-0.396933	35.349262	0.304792	1.044772	1.867801	0.043559	2.7	1.5	9.5
617	-0.216397	-0.216397	-0.392841	36.349262	0.299478	0.889975	1.018396	0.048251	15.1	1.7	22.1
618	-0.208063	-0.208063	-0.379732	37.348939	0.294347	0.734105	1.403777	0.034228	2.5	1.4	9.1
619	-0.213844	-0.213844	-0.392576	38.348929	0.289387	0.643738	0.960476	0.034151	3.0	1.6	10.0
620	-0.202884	-0.202884	-0.366652	39.348921	0.284592	0.834525	1.231896	0.038759	8.5	1.6	15.2
621	-0.205814	-0.205814	-0.372792	38.889778	0.286774	0.778326	1.325348	0.031609	2.9	1.6	12.0
622	-0.195175	-0.195175	-0.371550	38.128193	0.290468	0.840052	1.177902	0.037286	2.7	1.6	9.3
623	-0.197293	-0.197293	-0.376250	38.859510	0.286919	0.945086	1.289262	0.045258	10.9	10.7	27.0
624	-0.210553	-0.210553	-0.413716	38.097592	0.290618	0.913334	1.213890	0.040097	2.7	1.9	9.8
625	-0.184449	-0.184449	-0.366673	39.096624	0.285787	0.620032	1.713831	0.030043	11.1	1.6	18.3
626	-0.204518	-0.204518	-0.375179	38.369954	0.289285	0.777748	1.168816	0.039377	3.2	1.5	11.9
627	-0.196684	-0.196684	-0.354717	37.610599	0.293033	0.565747	1.230480	0.023793	3.1	8.6	19.6
628	-0.213436	-0.213436	-0.392186	37.718364	0.292495	0.509921	1.084569	0.024111	5.5	1.4	12.5
629	-0.202848	-0.202848	-0.383043	37.236908	0.294913	0.642461	1.680321	0.031181	2.7	2.1	10.2
630	-0.210884	-0.210884	-0.381037	38.139946	0.290410	1.029735	1.010444	0.051176	2.7	1.8	9.6
631	-0.211379	-0.211379	-0.384247	39.139946	0.285581	0.906523	1.018192	0.038847	2.8	1.5	15.2
632	-0.211864	-0.211864	-0.382368	40.139946	0.280910	1.018326	0.888938	0.040551	2.9	1.7	10.5
633	-0.205505	-0.205505	-0.376774	39.415306	0.284279	1.023343	1.593845	0.040713	2.9	1.7	11.9
634	-0.209965	-0.209965	-0.397716	38.673027	0.287816	0.609659	1.593386	0.047726	5.2	1.6	12.4
635	-0.201706	-0.201706	-0.376775	39.673027	0.283072	1.043085	1.404400	0.045960	2.6	1.7	9.9
636	-0.218046	-0.218046	-0.384154	40.672988	0.278482	0.587636	0.784579	0.037948	2.9	1.7	10.1
637	-0.218536	-0.218536	-0.383156	41.671972	0.274043	0.852295	0.809070	0.035727	2.9	1.7	10.1
638	-0.193881	-0.193881	-0.369799	40.910052	0.277416	0.459547	1.369088	0.029459	2.7	1.6	9.6
639	-0.215540	-0.215540	-0.394230	41.882018	0.273128	0.899985	1.508453	0.035764	11.8	1.9	19.3
640	-0.214361	-0.214361	-0.389962	41.216834	0.276048	1.046037	1.810591	0.045161	10.3	1.8	17.9
641	-0.204342	-0.204342	-0.377686	41.064219	0.276727	0.966647	1.640675	0.048370	2.8	1.6	9.6
642	-0.188159	-0.188159	-0.360174	41.836118	0.273327	0.708636	1.331191	0.035415	2.7	2.1	8.5
643	-0.208924	-0.208924	-0.381470	41.074223	0.276682	0.724030	0.992823	0.031083	6.7	3.2	15.4
644	-0.205221	-0.205221	-0.389157	42.074220	0.272295	1.002840	1.247126	0.047219	3.2	1.8	12.2
645	-0.200052	-0.200052	-0.380055	41.312300	0.275625	0.802329	1.246554	0.034599	3.5	1.6	10.6
646	-0.211583	-0.211583	-0.394027	41.238390	0.275952	0.759115	1.125632	0.035899	7.5	1.8	14.8
647	-0.217369	-0.217369	-0.411040	42.237686	0.271592	0.985604	1.270248	0.037853	2.9	1.6	10.8
648	-0.195625	-0.195625	-0.365928	41.475781	0.274904	1.045960	1.110228	0.048344	8.9	1.6	15.9
649	-0.219746	-0.219746	-0.378988	40.713919	0.278297	0.910913	0.856093	0.045022	2.5	1.6	9.2
650	-0.190283	-0.190283	-0.371397	41.713917	0.273860	0.693382	1.414993	0.036038	6.9	1.3	15.5
651	-0.203509	-0.203509	-0.369680	42.713917	0.269562	0.793551	1.490706	0.033290	2.7	1.6	9.4
652	-0.188337	-0.188337	-0.358621	41.958915	0.272794	1.230982	1.077084	0.059043	8.4	1.5	14.8
653	-0.204886	-0.204886	-0.388581	42.957041	0.268537	1.004190	1.434707	0.044017	2.5	1.6	9.8
654	-0.193839	-0.193839	-0.357432	43.957041	0.264403	0.651160	1.243326	0.032402	3.2	1.9	14.0
655	-0.203950	-0.203950	-0.374440	43.287149	0.267158	0.305953	1.208450	0.021270	3.3	1.7	10.1
656	-0.203423	-0.203423	-0.375104	44.243864	0.263240	0.660082	1.659012	0.031373	3.0	2.0	10.0
657	-0.203049	-0.203049	-0.387136	43.540814	0.266108	1.003272	1.452212	0.044431	2.7	8.0	15.7
658	-0.214693	-0.214693	-0.396932	44.540814	0.262048	0.462330	1.004726	0.025324	3.6	2.2	10.9
659	-0.201433	-0.201433	-0.369206	45.196201	0.259453	1.171363	0.956007	0.054853	2.7	1.7	9.3
660	-0.200267	-0.200267	-0.374514	44.442789	0.262440	0.793007	1.741544	0.033986	2.9	11.4	19.0
661	-0.205962	-0.205962	-0.388595	45.415458	0.258597	0.693222	1.774032	0.032119	11.4	2.0	18.8
662	-0.198668	-0.198668	-0.401024	46.249449	0.255390	0.682149	1.201894	0.036432	2.7	1.6	8.3
663	-0.195669	-0.195669	-0.363950	47.107874	0.252171	0.648947	1.541166	0.029793	3.0	1.4	8.8
664	-0.202327	-0.202327	-0.360073	47.693651	0.250021	0.987196	0.890816	0.039456	2.5	1.8	11.2
665	-0.215524	-0.215524	-0.400459	48.665054	0.246534	1.292186	1.489548	0.051336	8.6	1.6	15.6
666	-0.191232	-0.191232	-0.344949	49.572699	0.243364	0.737300	1.191920	0.042373	3.5	2.1	11.0
667	-0.202550	-0.202550	-0.378343	48.810786	0.246020	0.992729	1.091044	0.051456	3.5	1.7	11.4
668	-0.207635	-0.207635	-0.381977	49.810785	0.242545	0.728334	1.607454	0.035039	13.9	1.7	21.3
669	-0.209453	-0.209453	-0.390204	49.100560	0.245003	0.762587	1.112423	0.034268	2.5	1.4	8.9
670	-0.192739	-0.192739	-0.356768	48.351127	0.247650	0.599671	2.010627	0.042324	2.5	1.8	14.3
671	-0.211147	-0.211147	-0.384728	49.351126	0.244130	0.961269	1.420343	0.043427	3.1	1.7	9.8
672	-0.201511	-0.201511	-0.385187	50.350985	0.240709	1.587824	1.880196	0.061046	2.9	1.6	9.1
673	-0.216541	-0.216541	-0.386282	49.589065	0.243307	1.336293	1.168094	0.051684	9.4	1.9	15.9
674	-0.207485	-0.207485	-0.388617	50.589065	0.239908	0.918998	1.383248	0.038043	2.9	1.4	9.6
675	-0.186027	-0.186027	-0.346947	51.422689	0.237147	0.821618	1.591470	0.045157	7.8	1.6	14.2
676	-0.212436	-0.212436	-0.391837	52.179670	0.234694	1.172390	0.939048	0.051085	2.8	1.7	9.8
677	-0.206045	-0.206045	-0.359338	51.491218	0.236923	0.633777	1.227779	0.030956	2.8	1.9	9.8
678	-0.196785	-0.196785	-0.365245	50.774827	0.239288	1.290100	1.413318	0.050097	8.5	5.3	19.3
679	-0.197206	-0.197206	-0.358765	51.020639	0.238471	1.010422	1.476441	0.041706	2.9	1.4	9.6
680	-0.211084	-0.211084	-0.385672	50.286493	0.240927	0.657033	1.467085	0.027734	7.9	2.0	14.9
681	-0.207494	-0.207494	-0.372328	49.532621	0.243502	1.045714	1.286512	0.042918	3.1	1.8	8.9
682	-0.197412	-0.197412	-0.377857	48.772992	0.246153	0.725301	1.085551	0.032083	8.2	1.9	15.0
683	-0.210084	-0.210084	-0.356319	48.061198	0.248690	0.788636	2.014815	0.040815	3.0	1.4	8.5
684	-0.204677	-0.204677	-0.387035	47.304538	0.251445	0.991364	1.395451	0.039245	2.4	1.7	7.3
685	-0.213196	-0.213196	-0.404906	46.550497	0.254252	0.731944	1.110045	0.040159	3.1	7.3	17.1
686	-0.199507	-0.199507	-0.367098	47.484906	0.250783	1.188532	1.835637	0.052113	3.7	1.5	10.8
687	-0.199713	-0.199713	-0.373850	46.722991	0.253604	1.018591	1.529807	0.047188	7.8	1.6	15.0
688	-0.195819	-0.195819	-0.373285	45.961071	0.256490	0.562043	1.189579	0.035087	2.4	1.5	9.2
689	-0.202129	-0.202129	-0.403516	45.795753	0.257124	0.727241	0.991324	0.037907	5.4	7.9	18.5
690	-0.212129	-0.212129	-0.387892	45.035312	0.260085	0.738640	1.082426	0.047853	3.4	1.9	10.5
691	-0.211240	-0.211240	-0.359977	44.273839	0.263120	1.005849	1.092512	0.048900	5.0	1.6	12.0
692	-0.215165	-0.215165	-0.370073	43.512135	0.266226	1.058236	0.854408	0.042825	3.7	13.8	25.2
693	-0.226707	-0.226707	-0.388788	44.512043	0.262163	1.102743	1.343663	0.044333	2.8	1.6	9.8
694	-0.205798	-0.205798	-0.379644	43.987115	0.264280	1.004578	1.022011	0.042369	3.7	2.2	11.7
695	-0.210936	-0.210936	-0.400339	43.225195	0.267416	0.885456	1.187747	0.046006	6.4	1.5	13.3
696	-0.205221	-0.205221	-0.369075	44.225195	0.263316	0.859264	1.315541	0.041190	3.0	1.5	9.5
697	-0.195138	-0.195138	-0.372419	45.225195	0.259340	0.905527	1.804127	0.037975	2.7	1.4	8.5
698	-0.218607	-0.218607	-0.389086	44.467524	0.262341	1.133930	0.999335	0.052816	3.2	8.8	16.9
699	-0.214172	-0.214172	-0.402259	43.705604	0.265430	1.213897	1.607544	0.052906	2.7	1.6	8.2
700	-0.205847	-0.205847	-0.369905	42.943684	0.268593	0.611129	1.438683	0.026908	2.8	1.7	7.8
701	-0.200081	-0.200081	-0.366005	42.181764	0.271832	0.942087	1.596227	0.040602	8.2	1.8	14.6
702	-0.211684	-0.211684	-0.390857	43.181706	0.267597	1.146669	0.940480	0.046599	3.7	4.2	11.5
703	-0.200101	-0.200101	-0.401445	44.181706	0.263491	0.775496	1.293605	0.044217	11.6	1.8	18.7
704	-0.195463	-0.195463	-0.374988	45.175984	0.259533	0.680799	1.106526	0.030189	3.4	1.8	10.7
705	-0.190404	-0.190404	-0.344901	44.434739	0.262473	0.910883	1.427419	0.040159	2.7	17.0	27.5
706	-0.201544	-0.201544	-0.369209	43.674528	0.265558	0.872776	1.468804	0.036654	2.6	1.5	9.1
707	-0.216809	-0.216809	-0.398088	42.912608	0.268724	0.825369	1.053294	0.039781	3.0	1.7	9.9
708	-0.197202	-0.197202	-0.368406	43.889741	0.264677	0.759924	1.234886	0.036727	3.1	1.7	9.8
709	-0.203912	-0.203912	-0.380423	43.130276	0.267811	0.997086	1.354574	0.060060	7.7	1.6	16.9
710	-0.225666	-0.225666	-0.408920	42.394534	0.270920	1.026883	1.002085	0.047501	3.2	1.5	11.0
711	-0.208644	-0.208644	-0.382136	41.632614	0.274215	1.141099	1.003926	0.052956	3.1	1.7	8.9
712	-0.198206	-0.198206	-0.367142	40.871267	0.277590	1.022391	1.620032	0.042444	7.4	1.6	13.5
713	-0.192273	-0.192273	-0.367213	41.871265	0.273174	1.148479	1.449611	0.051559	3.1	1.5	9.0
714	-0.201314	-0.201314	-0.362715	41.109354	0.276526	0.955482	1.314636	0.039833	2.8	1.5	8.9
715	-0.207321	-0.207321	-0.378918	42.109320	0.272144	0.579600	1.717900	0.034233	7.4	1.9	15.1
716	-0.206507	-0.206507	-0.377566	41.354238	0.275440	0.540506	1.550695	0.029820	2.6	1.5	8.7
717	-0.194048	-0.194048	-0.345453	40.593109	0.278843	1.155051	1.658441	0.052093	2.7	1.8	9.4
718	-0.210299	-0.210299	-0.397262	41.593109	0.274388	1.650974	1.306138	0.071822	12.1	1.5	18.7
719	-0.203731	-0.203731	-0.363155	40.831189	0.277770	1.059746	1.803737	0.040595	8.0	1.9	15.5
720	-0.204701	-0.204701	-0.377798	40.069325	0.281235	0.702703	1.207189	0.032186	3.3	1.4	10.5
721	-0.207218	-0.207218	-0.371766	40.877487	0.277562	1.185651	0.853695	0.048259	3.1	2.1	10.7
722	-0.210788	-0.210788	-0.365343	41.877464	0.273148	0.803489	1.416025	0.032431	7.5	1.6	16.1
723	-0.201128	-0.201128	-0.388067	41.115544	0.276498	1.030953	1.697335	0.043531	2.9	1.5	8.8
724	-0.217372	-0.217372	-0.395321	42.114201	0.272123	0.983381	1.195003	0.037925	7.0	1.4	13.5
725	-0.201812	-0.201812	-0.383464	41.373634	0.275354	0.519005	1.146856	0.028760	2.7	1.7	9.8
726	-0.190729	-0.190729	-0.371035	40.688834	0.278411	1.325102	1.705589	0.054630	2.9	1.8	9.6
727	-0.216740	-0.216740	-0.391878	39.926915	0.281892	0.627268	1.623898	0.036653	7.3	1.6	14.2
